Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit
ORD11194,29-01-2024,CUST0576,Customer 0576,South,Bangalore,Clothing,Jacket,5,5081.06,0.1,22864.78,1854.8
ORD11195,10-03-2023,CUST0444,Customer 0444,South,Hyderabad,Electronics,Monitor,5,20129.4,0,100647,22762.04
ORD11196,06-04-2023,CUST0600,Customer 0600,West,Pune,Clothing,Jacket,4,3949.13,0.05,15006.69,2183.93
ORD11197,21-07-2024,CUST0431,Customer 0431,West,Pune,Electronics,Smartphone,3,25745.3,0.05,73374.09,13670.89
ORD11198,24-11-2024,CUST0059,Customer 0059,West,Ahmedabad,Accessories,Backpack,5,2183.08,0.05,10369.64,1856.47
ORD11199,23-12-2023,CUST0885,Customer 0885,East,Kolkata,Electronics,Smartphone,5,30998.66,0.05,147243.65,17506.29
ORD11200,21-08-2023,CUST0070,Customer 0070,East,Kolkata,Clothing,Jeans,2,2657.42,0.1,4783.36,559.84
ORD11201,16-12-2023,CUST0700,Customer 0700,North,Delhi,Clothing,Jacket,5,4307.71,0.1,19384.68,1793.45
ORD11202,08-06-2023,CUST0127,Customer 0127,West,Pune,Electronics,Laptop,3,47668.86,0,143006.58,20159.15
ORD11203,20-06-2023,CUST0346,Customer 0346,West,Pune,Furniture,Sofa,3,31797.03,0.05,90621.53,18765.98
ORD11204,12-02-2024,CUST0773,Customer 0773,West,Pune,Appliances,Refrigerator,3,36808.22,0,110424.66,25630.25
ORD11205,15-01-2023,CUST0626,Customer 0626,West,Pune,Furniture,Office Chair,2,13271.08,0.1,23887.95,2706.89
ORD11206,01-03-2024,CUST0165,Customer 0165,West,Pune,Electronics,Laptop,5,53227.48,0.2,212909.92,39355.77
ORD11207,19-03-2024,CUST0967,Customer 0967,South,Hyderabad,Appliances,Microwave,1,12783.48,0.05,12144.31,1091.86
ORD11208,06-02-2024,CUST0315,Customer 0315,South,Bangalore,Electronics,Monitor,4,16743.06,0.05,63623.62,9769.27
ORD11209,14-01-2023,CUST0307,Customer 0307,West,Mumbai,Clothing,Shirt,2,1649.21,0.15,2803.66,569.54
ORD11210,18-01-2023,CUST0362,Customer 0362,North,Delhi,Furniture,Bookshelf,2,9101.51,0,18203.01,2562.9
ORD11211,23-09-2023,CUST0349,Customer 0349,West,Mumbai,Appliances,Refrigerator,3,45869.05,0,137607.16,9577
ORD11212,13-04-2023,CUST0703,Customer 0703,South,Bangalore,Furniture,Desk,1,13883.2,0.05,13189.04,1236.27
ORD11213,17-05-2023,CUST0928,Customer 0928,South,Bangalore,Appliances,Washing Machine,5,27415.11,0,137075.54,22694.5
ORD11214,01-08-2024,CUST0960,Customer 0960,West,Mumbai,Electronics,Smartphone,5,25843.58,0.05,122757.03,18990.48
ORD11215,28-08-2024,CUST0980,Customer 0980,East,Kolkata,Clothing,Shirt,1,1654.45,0,1654.45,110.08
ORD11216,30-12-2024,CUST0526,Customer 0526,South,Bangalore,Clothing,Shoes,3,3722.47,0,11167.41,2126.61
ORD11217,16-11-2023,CUST0268,Customer 0268,South,Bangalore,Clothing,Jeans,2,2412.93,0,4825.86,1075.54
ORD11218,23-05-2024,CUST0190,Customer 0190,West,Mumbai,Clothing,Jacket,3,3895.15,0,11685.46,721.75
ORD11219,20-04-2024,CUST0322,Customer 0322,West,Pune,Clothing,Shoes,5,3453.32,0.05,16403.27,2767.44
ORD11220,11-12-2024,CUST0296,Customer 0296,South,Bangalore,Accessories,USB Hub,4,1262.7,0,5050.8,925.28
ORD11221,14-03-2024,CUST0302,Customer 0302,West,Pune,Furniture,Sofa,4,27172.56,0.15,92386.72,16465.57
ORD11222,23-02-2023,CUST0486,Customer 0486,North,Delhi,Electronics,Headphones,1,5002.74,0.1,4502.46,331.58
ORD11223,09-10-2024,CUST0940,Customer 0940,West,Ahmedabad,Furniture,Bookshelf,1,8839.49,0.1,7955.54,575.48
ORD11224,28-06-2024,CUST0784,Customer 0784,West,Ahmedabad,Clothing,Shirt,5,1982.66,0.1,8921.98,654.97
ORD11225,29-06-2024,CUST0740,Customer 0740,South,Chennai,Clothing,Jacket,5,4480.29,0,22401.44,3076.45
ORD11226,11-05-2023,CUST0456,Customer 0456,South,Bangalore,Electronics,Monitor,3,18431.17,0.1,49764.16,10818.26
ORD11227,19-10-2023,CUST0537,Customer 0537,South,Hyderabad,Clothing,Jacket,1,4335.99,0.05,4119.19,632.83
ORD11228,04-06-2024,CUST0850,Customer 0850,West,Mumbai,Electronics,Monitor,2,19467.97,0.2,31148.75,6474.32
ORD11229,24-12-2023,CUST0199,Customer 0199,North,Delhi,Clothing,Jeans,5,2547.49,0.2,10189.96,1993.27
ORD11230,23-01-2023,CUST0944,Customer 0944,West,Ahmedabad,Clothing,Shirt,5,1850.68,0.1,8328.04,1349.56
ORD11231,23-12-2024,CUST0880,Customer 0880,South,Bangalore,Clothing,Shirt,2,2051.93,0.05,3898.66,730.12
ORD11232,25-08-2023,CUST0599,Customer 0599,South,Bangalore,Furniture,Bookshelf,2,7733.04,0.1,13919.46,2258.72
ORD11233,20-01-2023,CUST0417,Customer 0417,West,Ahmedabad,Accessories,USB Hub,2,1033.73,0,2067.45,383.44
ORD11234,19-12-2024,CUST0941,Customer 0941,West,Mumbai,Accessories,Keyboard,5,1640.31,0.1,7381.4,476.77
ORD11235,27-06-2023,CUST0448,Customer 0448,South,Hyderabad,Accessories,USB Hub,5,1344.45,0,6722.25,895.81
ORD11236,14-11-2023,CUST0542,Customer 0542,North,Delhi,Clothing,Jacket,4,3919.08,0.05,14892.49,1713.22
ORD11237,03-09-2024,CUST0294,Customer 0294,West,Ahmedabad,Electronics,Monitor,5,18718.64,0.1,84233.86,11574.83
ORD11238,29-11-2024,CUST0881,Customer 0881,South,Hyderabad,Clothing,Shirt,3,1648.01,0.15,4202.43,309.9
ORD11239,30-04-2023,CUST0600,Customer 0600,West,Ahmedabad,Furniture,Sofa,3,30546.92,0.1,82476.68,16495.93
ORD11240,04-10-2023,CUST0206,Customer 0206,South,Hyderabad,Electronics,Monitor,5,15792.52,0,78962.58,9480.15
ORD11241,29-04-2024,CUST0266,Customer 0266,West,Ahmedabad,Clothing,Jacket,5,5045.85,0.2,20183.39,2754.94
ORD11242,17-04-2024,CUST0932,Customer 0932,West,Ahmedabad,Clothing,Shirt,4,1679.9,0,6719.6,1166.97
ORD11243,08-09-2024,CUST0427,Customer 0427,East,Kolkata,Clothing,Jeans,5,2431.4,0.2,9725.59,1546.44
ORD11244,09-04-2024,CUST0957,Customer 0957,East,Kolkata,Electronics,Monitor,3,17242.85,0.1,46555.68,7381.52
ORD11245,16-09-2023,CUST0622,Customer 0622,South,Bangalore,Appliances,Washing Machine,5,28666.25,0.05,136164.67,30896.49
ORD11246,26-03-2023,CUST0258,Customer 0258,West,Ahmedabad,Furniture,Desk,5,14749.64,0.1,66373.36,13217.75
ORD11247,23-07-2023,CUST0996,Customer 0996,East,Kolkata,Electronics,Laptop,3,52490.21,0.15,133850.03,8893.27
ORD11248,08-09-2024,CUST0857,Customer 0857,South,Chennai,Electronics,Laptop,4,62023.79,0.05,235690.42,23735.68
ORD11249,21-12-2024,CUST0350,Customer 0350,South,Bangalore,Clothing,Jeans,3,2476.73,0.05,7058.68,953.6
ORD11250,19-01-2023,CUST0807,Customer 0807,North,Delhi,Furniture,Bookshelf,3,8459.01,0.05,24108.17,3636.38
ORD11251,29-08-2024,CUST0939,Customer 0939,South,Hyderabad,Accessories,USB Hub,1,1157.68,0.1,1041.91,217.37
ORD11252,07-01-2023,CUST0073,Customer 0073,North,Delhi,Clothing,Shoes,1,3969.79,0.1,3572.81,678.21
ORD11253,09-09-2023,CUST0091,Customer 0091,East,Kolkata,Clothing,Shirt,1,1788.68,0,1788.68,125.96
ORD11254,19-02-2023,CUST0148,Customer 0148,North,Delhi,Appliances,Air Conditioner,4,37762.12,0,151048.48,30887.99
ORD11255,06-12-2023,CUST0353,Customer 0353,South,Hyderabad,Electronics,Headphones,3,5020.79,0,15062.36,1013.87
ORD11256,15-07-2024,CUST0198,Customer 0198,East,Kolkata,Electronics,Smartphone,4,27577.44,0.05,104794.27,7903.85
ORD11257,22-08-2024,CUST0517,Customer 0517,West,Pune,Furniture,Office Chair,1,13768.44,0,13768.44,2986.41
ORD11258,22-02-2023,CUST0750,Customer 0750,South,Chennai,Electronics,Smartphone,1,32244.79,0.1,29020.31,5447.18
ORD11259,10-12-2024,CUST0078,Customer 0078,East,Kolkata,Electronics,Smartphone,4,29132.74,0.2,93224.78,7812.13
ORD11260,05-02-2023,CUST0824,Customer 0824,East,Kolkata,Electronics,Smartphone,5,27139.5,0.15,115342.88,16602.13
ORD11261,12-06-2024,CUST0153,Customer 0153,South,Hyderabad,Accessories,Backpack,5,2512.85,0.1,11307.83,2001.43
ORD11262,28-06-2023,CUST0163,Customer 0163,South,Chennai,Electronics,Headphones,4,5664.62,0,22658.49,2190.18
ORD11263,10-09-2023,CUST0626,Customer 0626,North,Delhi,Clothing,Shirt,5,1717.66,0.05,8158.87,989.96
ORD11264,09-05-2024,CUST0757,Customer 0757,East,Kolkata,Electronics,Smartphone,1,33658.1,0.05,31975.19,5196.14
ORD11265,29-03-2024,CUST0281,Customer 0281,East,Kolkata,Electronics,Headphones,3,4581.79,0.05,13058.09,1366.02
ORD11266,11-03-2024,CUST0233,Customer 0233,South,Hyderabad,Electronics,Headphones,5,4703.34,0.1,21165.03,1796.01
ORD11267,07-09-2024,CUST0504,Customer 0504,North,Delhi,Electronics,Smartphone,4,34098.13,0.1,122753.26,19943.8
ORD11268,02-02-2023,CUST0541,Customer 0541,West,Mumbai,Clothing,Shirt,3,1643.4,0.1,4437.19,420.74
ORD11269,28-07-2024,CUST0311,Customer 0311,South,Bangalore,Furniture,Sofa,3,28932.19,0.15,73777.08,12505.06
ORD11270,28-08-2024,CUST0515,Customer 0515,South,Bangalore,Clothing,Jacket,3,3867.05,0.15,9860.98,1480.31
ORD11271,20-08-2024,CUST0206,Customer 0206,South,Hyderabad,Accessories,USB Hub,1,1273.51,0.15,1082.48,134.13
ORD11272,10-04-2024,CUST0127,Customer 0127,West,Mumbai,Accessories,Mouse,4,997.27,0.1,3590.19,427.55
ORD11273,29-06-2024,CUST0207,Customer 0207,West,Ahmedabad,Clothing,Jacket,3,4988.76,0.15,12721.35,1232.86
ORD11274,10-07-2023,CUST0492,Customer 0492,West,Pune,Furniture,Bookshelf,1,9176.55,0,9176.55,1709.31
ORD11275,03-02-2023,CUST0126,Customer 0126,West,Pune,Appliances,Refrigerator,5,44210.03,0.15,187892.63,36552.26
ORD11276,04-08-2023,CUST0839,Customer 0839,South,Bangalore,Electronics,Monitor,1,16838.91,0.05,15996.97,2982.24
ORD11277,21-05-2024,CUST0815,Customer 0815,West,Mumbai,Electronics,Laptop,2,54212.08,0,108424.16,9692.42
ORD11278,13-07-2024,CUST0911,Customer 0911,South,Hyderabad,Accessories,USB Hub,1,1247.72,0.05,1185.33,200.64
ORD11279,27-05-2023,CUST0650,Customer 0650,South,Hyderabad,Furniture,Sofa,5,31131.87,0.1,140093.43,10335.56
ORD11280,21-11-2024,CUST0988,Customer 0988,East,Kolkata,Appliances,Refrigerator,4,47047.39,0,188189.57,21284.3
ORD11281,19-03-2023,CUST0063,Customer 0063,West,Pune,Appliances,Refrigerator,2,45704.93,0.1,82268.87,13389.25
ORD11282,11-08-2024,CUST0768,Customer 0768,South,Hyderabad,Electronics,Headphones,5,4523.54,0.05,21486.83,1302.43
ORD11283,15-10-2024,CUST0422,Customer 0422,South,Bangalore,Electronics,Laptop,4,60487.61,0.2,193560.34,21748.09
ORD11284,26-07-2023,CUST0830,Customer 0830,South,Bangalore,Appliances,Microwave,5,10371.4,0.15,44078.43,7170.87
ORD11285,18-05-2023,CUST0935,Customer 0935,West,Mumbai,Accessories,Keyboard,4,1560.1,0.1,5616.36,1206.8
ORD11286,26-07-2023,CUST0395,Customer 0395,West,Mumbai,Electronics,Smartphone,3,28342.44,0.15,72273.21,6417.44
ORD11287,04-10-2024,CUST0752,Customer 0752,West,Ahmedabad,Furniture,Office Chair,2,12613.14,0,25226.28,1986.42
ORD11288,30-08-2023,CUST0834,Customer 0834,South,Hyderabad,Furniture,Office Chair,4,10804.19,0.05,41055.94,3044.66
ORD11289,10-04-2023,CUST0995,Customer 0995,West,Mumbai,Accessories,Keyboard,4,1600.32,0.1,5761.15,624.62
ORD11290,27-10-2024,CUST0532,Customer 0532,South,Bangalore,Electronics,Headphones,2,5223.5,0.05,9924.65,1266.22
ORD11291,09-06-2024,CUST0508,Customer 0508,West,Pune,Furniture,Desk,1,14156.49,0.1,12740.84,2276.22
ORD11292,15-08-2023,CUST0109,Customer 0109,West,Mumbai,Furniture,Desk,2,17021.15,0.1,30638.07,1859.63
ORD11293,13-03-2024,CUST0867,Customer 0867,West,Ahmedabad,Furniture,Bookshelf,2,8057.37,0.1,14503.26,2213.49
ORD11294,07-03-2023,CUST0648,Customer 0648,West,Pune,Electronics,Headphones,2,4344.96,0.1,7820.93,882.23
ORD11295,26-03-2023,CUST0552,Customer 0552,West,Mumbai,Accessories,USB Hub,1,1276.93,0.2,1021.54,66.74
ORD11296,12-04-2024,CUST0410,Customer 0410,West,Mumbai,Electronics,Monitor,4,17373.62,0.1,62545.02,13792.97
ORD11297,02-09-2023,CUST0076,Customer 0076,West,Ahmedabad,Electronics,Monitor,3,16732.88,0.15,42668.85,8061.75
ORD11298,25-07-2023,CUST0679,Customer 0679,South,Hyderabad,Furniture,Sofa,1,25536.96,0,25536.96,4658.26
ORD11299,07-03-2023,CUST0723,Customer 0723,East,Kolkata,Accessories,Backpack,1,1922.04,0,1922.04,433.5
ORD11300,21-09-2023,CUST0568,Customer 0568,South,Bangalore,Furniture,Bookshelf,2,8751.81,0,17503.61,3209.82
ORD11301,29-10-2023,CUST0271,Customer 0271,South,Chennai,Electronics,Monitor,1,20666.8,0,20666.8,4403.58
ORD11302,11-03-2024,CUST0762,Customer 0762,West,Mumbai,Appliances,Microwave,4,13453.81,0.05,51124.49,12093.89
ORD11303,27-01-2024,CUST0177,Customer 0177,West,Mumbai,Appliances,Microwave,4,13191.9,0.05,50129.23,6193.52
ORD11304,21-08-2024,CUST0941,Customer 0941,West,Pune,Electronics,Headphones,5,5483.84,0.05,26048.24,2473.92
ORD11305,16-01-2023,CUST0141,Customer 0141,North,Delhi,Appliances,Microwave,3,12413.55,0.05,35378.61,6153.21
ORD11306,31-05-2023,CUST0940,Customer 0940,West,Ahmedabad,Appliances,Washing Machine,1,26253.19,0.05,24940.53,3153.95
ORD11307,21-08-2023,CUST0018,Customer 0018,East,Kolkata,Clothing,Shoes,5,3982.64,0.05,18917.53,2742.17
ORD11308,29-12-2023,CUST0210,Customer 0210,East,Kolkata,Accessories,Keyboard,1,1970.68,0.05,1872.15,243.37
ORD11309,11-03-2024,CUST0165,Customer 0165,South,Chennai,Electronics,Laptop,1,62609.28,0,62609.28,12875.82
ORD11310,10-01-2023,CUST0746,Customer 0746,South,Hyderabad,Appliances,Air Conditioner,1,34266.27,0,34266.27,2453.13
ORD11311,25-09-2024,CUST0632,Customer 0632,East,Kolkata,Electronics,Monitor,2,17257.26,0,34514.51,7866.4
ORD11312,07-04-2023,CUST0285,Customer 0285,South,Chennai,Electronics,Headphones,4,4526.8,0,18107.18,3828.55
ORD11313,28-01-2024,CUST0517,Customer 0517,West,Mumbai,Electronics,Headphones,3,5158.8,0.05,14702.57,1019.77
ORD11314,12-10-2023,CUST0648,Customer 0648,East,Kolkata,Furniture,Office Chair,4,11008.75,0.05,41833.24,9875.86
ORD11315,11-04-2024,CUST0110,Customer 0110,East,Kolkata,Furniture,Bookshelf,4,9672.64,0,38690.57,4354.62
ORD11316,02-07-2023,CUST0945,Customer 0945,South,Bangalore,Clothing,Jeans,2,2202.81,0.05,4185.35,620.15
ORD11317,07-05-2024,CUST0599,Customer 0599,North,Delhi,Electronics,Headphones,3,5539.17,0.2,13294,1305.24
ORD11318,02-11-2024,CUST0616,Customer 0616,West,Pune,Appliances,Air Conditioner,2,33498.01,0.05,63646.21,3993.02
ORD11319,09-11-2023,CUST0607,Customer 0607,South,Bangalore,Electronics,Monitor,5,17926.23,0,89631.16,12215.85
ORD11320,17-03-2023,CUST0670,Customer 0670,South,Hyderabad,Accessories,USB Hub,5,1300.98,0.1,5854.39,796.32
ORD11321,10-08-2024,CUST0959,Customer 0959,South,Bangalore,Appliances,Microwave,3,11948.23,0.05,34052.46,4723.64
ORD11322,06-09-2024,CUST0734,Customer 0734,West,Ahmedabad,Furniture,Sofa,3,30325.39,0.05,86427.38,6637.53
ORD11323,23-08-2023,CUST0592,Customer 0592,South,Hyderabad,Accessories,Mouse,1,971.8,0.05,923.21,180.42
ORD11324,15-11-2023,CUST0286,Customer 0286,West,Mumbai,Electronics,Monitor,2,19536.9,0.05,37120.1,6174.28
ORD11325,12-08-2023,CUST0620,Customer 0620,West,Pune,Electronics,Smartphone,1,31150.01,0.1,28035.01,2199.06
ORD11326,16-08-2023,CUST0600,Customer 0600,South,Hyderabad,Electronics,Monitor,5,19194.64,0,95973.2,18079.8
ORD11327,17-09-2023,CUST0159,Customer 0159,South,Bangalore,Appliances,Washing Machine,3,30715.65,0,92146.94,20803.59
ORD11328,20-03-2023,CUST0524,Customer 0524,West,Pune,Electronics,Monitor,2,15323.65,0,30647.29,5911.35
ORD11329,29-03-2024,CUST0247,Customer 0247,South,Hyderabad,Appliances,Refrigerator,5,42721.83,0,213609.16,31542.87
ORD11330,02-07-2023,CUST0552,Customer 0552,South,Chennai,Clothing,Shoes,2,3926.62,0.1,7067.91,1180.91
ORD11331,06-02-2023,CUST0014,Customer 0014,South,Chennai,Electronics,Smartphone,3,26838.36,0.15,68437.81,10819.99
ORD11332,30-08-2024,CUST0785,Customer 0785,West,Ahmedabad,Accessories,Keyboard,2,2002.71,0.1,3604.88,528.36
ORD11333,10-12-2024,CUST0923,Customer 0923,West,Pune,Furniture,Desk,5,16612.02,0,83060.12,5048.27
ORD11334,05-12-2024,CUST0435,Customer 0435,South,Bangalore,Accessories,USB Hub,2,1158.44,0.05,2201.04,287.71
ORD11335,11-07-2023,CUST0128,Customer 0128,South,Chennai,Electronics,Laptop,1,62277.44,0,62277.44,7355.62
ORD11336,11-07-2023,CUST0858,Customer 0858,West,Pune,Accessories,USB Hub,3,1049.02,0.1,2832.34,349.14
ORD11337,22-01-2023,CUST0690,Customer 0690,West,Pune,Electronics,Monitor,5,18788.9,0.1,84550.04,12918.94
ORD11338,11-09-2024,CUST0645,Customer 0645,South,Bangalore,Furniture,Desk,3,14351.31,0.1,38748.54,3711.38
ORD11339,16-01-2024,CUST0331,Customer 0331,West,Mumbai,Appliances,Washing Machine,1,26780.11,0.05,25441.1,1743.2
ORD11340,02-02-2023,CUST0815,Customer 0815,South,Hyderabad,Accessories,Keyboard,1,1829.05,0.1,1646.14,178.76
ORD11341,02-09-2023,CUST0268,Customer 0268,South,Chennai,Furniture,Sofa,1,27496.78,0.05,26121.94,5639.16
ORD11342,09-09-2023,CUST0029,Customer 0029,East,Kolkata,Furniture,Sofa,2,25012,0,50024,9498.39
ORD11343,13-02-2024,CUST0385,Customer 0385,North,Delhi,Accessories,Mouse,4,1029.63,0.05,3912.59,624.49
ORD11344,23-10-2024,CUST0372,Customer 0372,East,Kolkata,Accessories,Mouse,5,880.7,0.15,3742.96,474.34
ORD11345,27-10-2023,CUST0549,Customer 0549,South,Chennai,Appliances,Microwave,1,13379.83,0,13379.83,1007.99
ORD11346,01-11-2024,CUST0660,Customer 0660,South,Hyderabad,Furniture,Office Chair,1,12419.74,0.05,11798.75,2800.25
ORD11347,03-05-2023,CUST0915,Customer 0915,South,Hyderabad,Clothing,Shoes,3,3269.84,0,9809.51,863.06
ORD11348,06-12-2023,CUST0466,Customer 0466,South,Hyderabad,Accessories,Keyboard,1,1561.11,0.1,1405,276.61
ORD11349,16-12-2024,CUST0135,Customer 0135,South,Chennai,Clothing,Jacket,5,4844.08,0.05,23009.36,5029.05
ORD11350,14-02-2023,CUST0296,Customer 0296,West,Mumbai,Furniture,Bookshelf,2,9886.44,0.1,17795.6,1407.88
ORD11351,15-11-2024,CUST0147,Customer 0147,West,Mumbai,Clothing,Jeans,2,2262.34,0.05,4298.44,885.94
ORD11352,27-03-2023,CUST0614,Customer 0614,South,Chennai,Clothing,Shoes,3,3643.95,0,10931.84,982.48
ORD11353,16-07-2023,CUST0270,Customer 0270,East,Kolkata,Appliances,Microwave,5,12741.79,0.05,60523.49,11146.96
ORD11354,17-08-2023,CUST0512,Customer 0512,West,Ahmedabad,Furniture,Office Chair,1,12838.04,0.05,12196.13,1019.18
ORD11355,25-07-2023,CUST0338,Customer 0338,West,Ahmedabad,Appliances,Microwave,1,10957.57,0.05,10409.69,1153.63
ORD11356,22-12-2024,CUST0624,Customer 0624,West,Mumbai,Electronics,Monitor,2,20446.11,0.1,36803,5399.22
ORD11357,08-08-2024,CUST0099,Customer 0099,East,Kolkata,Accessories,Backpack,1,1974.82,0.15,1678.6,377.16
ORD11358,30-05-2023,CUST0949,Customer 0949,East,Kolkata,Furniture,Office Chair,1,12458.74,0.05,11835.81,983.21
ORD11359,25-07-2024,CUST0215,Customer 0215,North,Delhi,Clothing,Jacket,3,4915.96,0,14747.89,2118.62
ORD11360,03-12-2023,CUST0442,Customer 0442,North,Delhi,Furniture,Sofa,2,28518.62,0.05,54185.38,7319.91
ORD11361,12-10-2023,CUST0602,Customer 0602,South,Chennai,Electronics,Laptop,4,53470.37,0,213881.48,24533.73
ORD11362,06-04-2024,CUST0950,Customer 0950,South,Bangalore,Appliances,Microwave,5,11498.61,0,57493.06,3545.34
ORD11363,28-07-2024,CUST0705,Customer 0705,West,Mumbai,Accessories,Mouse,1,1015.49,0,1015.49,160.23
ORD11364,06-01-2024,CUST0164,Customer 0164,West,Ahmedabad,Accessories,Backpack,4,2378.5,0,9514.01,1057.51
ORD11365,04-04-2024,CUST0799,Customer 0799,South,Hyderabad,Accessories,Mouse,5,859.83,0.1,3869.23,925.68
ORD11366,27-04-2024,CUST0132,Customer 0132,South,Bangalore,Furniture,Desk,4,13229.82,0,52919.29,4105.09
ORD11367,21-11-2023,CUST0150,Customer 0150,West,Pune,Appliances,Air Conditioner,4,40487.69,0.1,145755.7,23399.78
ORD11368,27-07-2024,CUST0539,Customer 0539,West,Mumbai,Electronics,Headphones,2,5263.38,0.05,10000.41,870.41
ORD11369,21-10-2023,CUST0296,Customer 0296,East,Kolkata,Appliances,Washing Machine,5,27763.48,0.05,131876.51,18343.1
ORD11370,15-01-2024,CUST0501,Customer 0501,West,Ahmedabad,Furniture,Bookshelf,3,9945.71,0.05,28345.29,6673.13
ORD11371,19-11-2024,CUST0422,Customer 0422,East,Kolkata,Appliances,Air Conditioner,2,36266.73,0.05,68906.79,12847.22
ORD11372,28-04-2024,CUST0672,Customer 0672,West,Mumbai,Clothing,Shirt,1,1912.99,0.1,1721.69,351.3
ORD11373,21-10-2023,CUST0916,Customer 0916,East,Kolkata,Appliances,Air Conditioner,2,32552.89,0,65105.77,14257.8
ORD11374,10-05-2024,CUST0396,Customer 0396,West,Pune,Accessories,Mouse,2,1012.57,0,2025.13,174.91
ORD11375,31-01-2024,CUST0705,Customer 0705,West,Ahmedabad,Electronics,Laptop,4,47015.74,0.1,169256.65,39702.93
ORD11376,24-07-2023,CUST0161,Customer 0161,West,Mumbai,Electronics,Laptop,1,52870.79,0.1,47583.71,5069.64
ORD11377,14-06-2023,CUST0922,Customer 0922,West,Ahmedabad,Accessories,Backpack,3,2078.95,0,6236.86,624.12
ORD11378,30-08-2024,CUST0911,Customer 0911,South,Bangalore,Furniture,Desk,2,16455.77,0,32911.55,7570.34
ORD11379,21-02-2023,CUST0933,Customer 0933,North,Delhi,Clothing,Jeans,3,2448.28,0.1,6610.35,973.85
ORD11380,30-03-2023,CUST0679,Customer 0679,East,Kolkata,Electronics,Laptop,3,53997.01,0.1,145791.92,27355.61
ORD11381,13-08-2023,CUST0168,Customer 0168,East,Kolkata,Appliances,Washing Machine,3,26456.93,0.2,63496.63,10098.06
ORD11382,10-07-2024,CUST0736,Customer 0736,North,Delhi,Accessories,Backpack,4,1885.36,0.05,7164.37,1379.34
ORD11383,15-07-2023,CUST0408,Customer 0408,North,Delhi,Electronics,Laptop,3,60498.11,0,181494.33,28419.95
ORD11384,28-02-2024,CUST0308,Customer 0308,West,Mumbai,Furniture,Desk,3,15701.76,0.05,44750.02,3429.45
ORD11385,11-12-2023,CUST0480,Customer 0480,West,Mumbai,Appliances,Air Conditioner,4,38955.89,0,155823.56,34874.47
ORD11386,22-09-2024,CUST0495,Customer 0495,East,Kolkata,Furniture,Office Chair,3,13309.76,0,39929.28,7697.45
ORD11387,15-02-2024,CUST0594,Customer 0594,West,Mumbai,Electronics,Headphones,3,5058.81,0.1,13658.78,3027.29
ORD11388,12-05-2024,CUST0263,Customer 0263,South,Bangalore,Appliances,Washing Machine,3,33684.01,0,101052.03,18964.92
ORD11389,18-12-2023,CUST0176,Customer 0176,West,Ahmedabad,Clothing,Jeans,3,2520.96,0.2,6050.3,513.05
ORD11390,07-11-2024,CUST0461,Customer 0461,South,Hyderabad,Electronics,Headphones,4,5015.87,0.05,19060.31,2688.25
ORD11391,21-08-2024,CUST0941,Customer 0941,West,Ahmedabad,Accessories,Backpack,4,1987.45,0.1,7154.82,1241.17
ORD11392,14-12-2024,CUST0428,Customer 0428,South,Hyderabad,Clothing,Jacket,4,4441.56,0.05,16877.91,3631.64
ORD11393,14-11-2023,CUST0704,Customer 0704,South,Bangalore,Electronics,Monitor,3,19462.79,0,58388.38,11177.59
ORD11394,18-10-2024,CUST0084,Customer 0084,South,Bangalore,Electronics,Laptop,2,61222.68,0,122445.36,24781.7
ORD11395,24-11-2023,CUST0673,Customer 0673,West,Mumbai,Clothing,Shirt,2,1824.37,0.05,3466.31,464.79
ORD11396,22-06-2023,CUST0812,Customer 0812,West,Pune,Appliances,Microwave,5,12745.88,0.05,60542.93,13185
ORD11397,20-07-2024,CUST0142,Customer 0142,East,Kolkata,Furniture,Sofa,4,27248.72,0.05,103545.12,19597.71
ORD11398,05-07-2024,CUST0137,Customer 0137,South,Hyderabad,Clothing,Shoes,4,3350.32,0.05,12731.23,1442.95
ORD11399,10-06-2023,CUST0670,Customer 0670,West,Mumbai,Electronics,Laptop,2,62788.87,0,125577.74,15593.94
ORD11400,25-09-2024,CUST0173,Customer 0173,South,Chennai,Clothing,Jacket,4,4378.48,0.05,16638.23,1287.71
ORD11401,20-02-2024,CUST0427,Customer 0427,East,Kolkata,Accessories,Backpack,3,2265.05,0,6795.14,1268.41
ORD11402,08-04-2024,CUST0569,Customer 0569,South,Bangalore,Furniture,Bookshelf,5,8775.33,0.15,37295.14,5275.68
ORD11403,04-08-2023,CUST0600,Customer 0600,West,Mumbai,Furniture,Office Chair,3,12378.94,0.1,33423.14,4126.94
ORD11404,01-06-2023,CUST0072,Customer 0072,West,Pune,Appliances,Refrigerator,2,47992.13,0,95984.27,6734.2
ORD11405,06-11-2024,CUST0892,Customer 0892,South,Chennai,Clothing,Jeans,3,2767.7,0,8303.1,931.74
ORD11406,06-09-2024,CUST0356,Customer 0356,South,Chennai,Clothing,Shirt,1,1675.46,0.05,1591.68,358.19
ORD11407,16-09-2024,CUST0351,Customer 0351,West,Mumbai,Clothing,Jacket,5,4328.94,0.1,19480.22,1978.44
ORD11408,27-04-2024,CUST0509,Customer 0509,North,Delhi,Furniture,Desk,5,15756.02,0.15,66963.1,9738.13
ORD11409,08-04-2024,CUST0660,Customer 0660,South,Chennai,Accessories,Mouse,4,825.21,0.1,2970.77,312.87
